step	file	score	n_paths	top_weight	monodromy_phase	wall_crossing	H1_11
301	ainf_export_1779177147.41.json	0.000000	100	4.001749e+00	0.997400	false	1.00000000
302	ainf_export_1779177158.00.json	0.000000	100	4.000793e+00	0.995600	false	1.00000000
303	ainf_export_1779177168.53.json	0.000000	100	4.000287e+00	0.995300	false	1.00000000
304	ainf_export_1779177178.85.json	0.000000	100	4.000113e+00	0.995500	false	1.00000000
305	ainf_export_1779177189.40.json	0.000000	100	4.000103e+00	0.008900	true	0.63568750
306	ainf_export_1779177199.87.json	0.000000	100	4.000182e+00	0.995800	true	1.57310000
307	ainf_export_1779177210.36.json	0.000000	100	4.000356e+00	0.994800	false	1.00000000
308	ainf_export_1779177221.16.json	0.000000	100	4.000682e+00	0.148400	true	0.63568750
309	ainf_export_1779177231.56.json	0.000000	100	4.001233e+00	0.135700	true	0.63568750
310	ainf_export_1779177241.98.json	0.000000	100	4.001077e+00	0.997100	true	1.57310000
311	ainf_export_1779177252.55.json	0.000000	100	4.000451e+00	0.770700	true	0.63568750
312	ainf_export_1779177263.14.json	0.000000	100	4.000377e+00	0.378000	true	0.63568750
313	ainf_export_1779177273.61.json	0.000000	100	4.000331e+00	0.030800	true	0.63568750
314	ainf_export_1779177284.16.json	0.000000	100	4.000600e+00	0.994900	true	1.57310000
315	ainf_export_1779177294.57.json	0.000000	100	4.001057e+00	0.994900	false	1.00000000
316	ainf_export_1779177305.18.json	0.000000	100	4.000926e+00	0.994900	false	1.00000000
317	ainf_export_1779177315.70.json	0.000000	100	4.001597e+00	0.996000	false	1.00000000
318	ainf_export_1779177326.17.json	0.000000	100	4.001503e+00	0.996100	false	1.00000000
319	ainf_export_1779177336.61.json	0.000000	100	4.000680e+00	0.998100	false	1.00000000
320	ainf_export_1779177347.01.json	0.000000	100	4.000234e+00	0.997700	false	1.00000000
321	ainf_export_1779177357.45.json	0.000000	100	4.000087e+00	0.998500	false	1.00000000
322	ainf_export_1779177368.09.json	0.000000	100	4.000074e+00	0.994800	false	1.00000000
323	ainf_export_1779177378.77.json	0.000000	100	4.000140e+00	0.994800	false	1.00000000
324	ainf_export_1779177389.30.json	0.000000	100	4.000256e+00	0.994800	false	1.00000000
325	ainf_export_1779177399.82.json	0.000000	100	4.000468e+00	0.995000	false	1.00000000
326	ainf_export_1779177410.31.json	0.000000	100	4.000842e+00	0.001800	true	0.63568750
327	ainf_export_1779177420.77.json	0.000000	100	4.000367e+00	0.996600	true	1.57310000
328	ainf_export_1779177431.40.json	0.000000	100	4.000176e+00	0.996500	false	1.00000000
329	ainf_export_1779177441.81.json	0.000000	100	4.000073e+00	0.996500	false	1.00000000
330	ainf_export_1779177452.34.json	0.000000	100	4.000057e+00	0.995100	false	1.00000000
331	ainf_export_1779177462.77.json	0.000000	100	4.000049e+00	0.997300	false	1.00000000
332	ainf_export_1779177473.22.json	0.000000	100	4.000092e+00	0.997600	false	1.00000000
333	ainf_export_1779177483.70.json	0.000000	100	4.000172e+00	0.997600	false	1.00000000
334	ainf_export_1779177494.23.json	0.000000	100	4.000328e+00	0.997400	false	1.00000000
335	ainf_export_1779177504.79.json	0.000000	100	4.000585e+00	0.995600	false	1.00000000
336	ainf_export_1779177515.26.json	0.000000	100	4.000512e+00	0.006400	true	0.63568750
337	ainf_export_1779177525.73.json	0.000000	100	4.000445e+00	0.994900	true	1.57310000
338	ainf_export_1779177536.18.json	0.000000	100	4.000845e+00	0.994900	false	1.00000000
339	ainf_export_1779177546.76.json	0.000000	100	4.001592e+00	0.999400	false	1.00000000
340	ainf_export_1779177557.30.json	0.000000	100	4.000645e+00	0.999500	false	1.00000000
341	ainf_export_1779177567.74.json	0.000000	100	4.001158e+00	0.997400	false	1.00000000
342	ainf_export_1779177578.17.json	0.000000	100	4.001979e+00	0.005200	true	0.63568750
343	ainf_export_1779177588.64.json	0.000000	100	4.000809e+00	0.005000	false	1.00000000
344	ainf_export_1779177599.13.json	0.000000	100	4.000396e+00	0.001200	false	1.00000000
345	ainf_export_1779177610.83.json	0.000000	100	4.000153e+00	0.000900	false	1.00000000
346	ainf_export_1779177622.05.json	0.000000	100	4.000048e+00	0.001100	false	1.00000000
347	ainf_export_1779177632.52.json	0.000000	100	4.000093e+00	0.002500	false	1.00000000
348	ainf_export_1779177642.96.json	0.000000	100	4.000177e+00	0.011700	false	1.00000000
349	ainf_export_1779177653.40.json	0.000000	100	4.000335e+00	0.017900	false	1.00000000
350	ainf_export_1779177663.96.json	0.000000	100	4.000611e+00	0.441000	true	1.57310000
351	ainf_export_1779177674.97.json	0.000000	100	4.001029e+00	0.999900	true	1.57310000
352	ainf_export_1779177685.86.json	0.000000	100	4.000445e+00	0.994900	false	1.00000000
353	ainf_export_1779177696.63.json	0.000000	100	4.000359e+00	0.994900	false	1.00000000
354	ainf_export_1779177707.21.json	0.000000	100	4.000304e+00	0.994900	false	1.00000000
355	ainf_export_1779177717.86.json	0.000000	100	4.000565e+00	0.997800	false	1.00000000
356	ainf_export_1779177728.69.json	0.000000	100	4.000994e+00	0.997100	false	1.00000000
357	ainf_export_1779177739.40.json	0.000000	100	4.000880e+00	0.994900	false	1.00000000
358	ainf_export_1779177750.12.json	0.000000	100	4.000776e+00	0.995100	false	1.00000000
359	ainf_export_1779177760.72.json	0.000000	100	4.001370e+00	0.994800	false	1.00000000
360	ainf_export_1779177771.42.json	0.000000	100	4.000650e+00	0.995300	false	1.00000000
361	ainf_export_1779177782.13.json	0.000000	100	4.000286e+00	0.015800	true	0.63568750
362	ainf_export_1779177792.90.json	0.000000	100	4.000255e+00	0.008400	false	1.00000000
363	ainf_export_1779177803.54.json	0.000000	100	4.000482e+00	0.998200	true	1.57310000
364	ainf_export_1779177814.16.json	0.000000	100	4.000898e+00	0.996800	false	1.00000000
365	ainf_export_1779177824.77.json	0.000000	100	4.001588e+00	0.996300	false	1.00000000
366	ainf_export_1779177835.33.json	0.000000	100	4.001387e+00	0.995500	false	1.00000000
367	ainf_export_1779177846.00.json	0.000000	100	4.002328e+00	0.997000	false	1.00000000
368	ainf_export_1779177856.67.json	0.000000	100	4.001171e+00	0.038000	true	0.63568750
369	ainf_export_1779177867.42.json	0.000000	100	4.000532e+00	0.296000	true	1.57310000
370	ainf_export_1779177878.00.json	0.000000	100	4.000224e+00	0.033100	true	0.63568750
371	ainf_export_1779177888.88.json	0.000000	100	4.000404e+00	0.996700	true	1.57310000
372	ainf_export_1779177899.46.json	0.000000	100	4.000706e+00	0.996000	false	1.00000000
373	ainf_export_1779177910.16.json	0.000000	100	4.000624e+00	0.999100	false	1.00000000
374	ainf_export_1779177920.85.json	0.000000	100	4.001135e+00	0.002200	true	0.63568750
375	ainf_export_1779177932.76.json	0.000000	100	4.000976e+00	0.001900	false	1.00000000
376	ainf_export_1779177943.67.json	0.000000	100	4.001746e+00	0.005100	false	1.00000000
377	ainf_export_1779177954.26.json	0.000000	100	4.002669e+00	0.004500	false	1.00000000
378	ainf_export_1779177964.81.json	0.000000	100	4.001448e+00	0.003900	false	1.00000000
379	ainf_export_1779177975.42.json	0.000000	100	4.000672e+00	0.997000	true	1.57310000
380	ainf_export_1779177986.16.json	0.000000	100	4.000289e+00	0.995400	false	1.00000000
381	ainf_export_1779177996.70.json	0.000000	100	4.000256e+00	0.338300	true	0.63568750
382	ainf_export_1779178007.28.json	0.000000	100	4.000488e+00	0.034700	true	0.63568750
383	ainf_export_1779178017.86.json	0.000000	100	4.000907e+00	0.016000	true	0.63568750
384	ainf_export_1779178028.64.json	0.000000	100	4.000767e+00	0.010700	false	1.00000000
385	ainf_export_1779178039.29.json	0.000000	100	4.001371e+00	0.994900	true	1.57310000
386	ainf_export_1779178049.96.json	0.000000	100	4.001234e+00	0.001900	true	0.63568750
387	ainf_export_1779178060.52.json	0.000000	100	4.000585e+00	0.002500	false	1.00000000
388	ainf_export_1779178071.19.json	0.000000	100	4.000503e+00	0.000900	false	1.00000000
389	ainf_export_1779178082.49.json	0.000000	100	4.000939e+00	0.000300	false	1.00000000
390	ainf_export_1779178094.27.json	0.000000	100	4.001622e+00	0.999200	true	1.57310000
391	ainf_export_1779178105.21.json	0.000000	100	4.002565e+00	0.999900	false	1.00000000
392	ainf_export_1779178115.81.json	0.000000	100	4.002421e+00	0.995600	false	1.00000000
393	ainf_export_1779178126.46.json	0.000000	100	4.003214e+00	0.996700	false	1.00000000
394	ainf_export_1779178137.10.json	0.000000	100	4.000845e+00	0.996700	false	1.00000000
395	ainf_export_1779178147.78.json	0.000000	100	4.002218e+00	0.996400	false	1.00000000
396	ainf_export_1779178158.46.json	0.000000	100	4.002976e+00	0.007800	true	0.63568750
397	ainf_export_1779178169.40.json	0.000000	100	4.003210e+00	0.011300	false	1.00000000
398	ainf_export_1779178180.03.json	0.000000	100	4.003181e+00	0.056200	true	1.57310000
399	ainf_export_1779178190.66.json	0.000000	100	4.003120e+00	0.028500	true	0.63568750
400	ainf_export_1779178201.79.json	0.000000	100	4.001653e+00	0.010400	true	0.63568750
401	ainf_export_1779178213.42.json	0.000000	100	4.000649e+00	0.011400	false	1.00000000
402	ainf_export_1779178224.27.json	0.000000	100	4.000556e+00	0.994800	true	1.57310000
403	ainf_export_1779178234.89.json	0.000000	100	4.000970e+00	0.994900	false	1.00000000
404	ainf_export_1779178245.46.json	0.000000	100	4.001621e+00	0.994900	false	1.00000000
405	ainf_export_1779178256.10.json	0.000000	100	4.000724e+00	0.994900	false	1.00000000
406	ainf_export_1779178266.83.json	0.000000	100	4.000289e+00	0.994900	false	1.00000000
407	ainf_export_1779178278.09.json	0.000000	100	4.000544e+00	0.994900	false	1.00000000
408	ainf_export_1779178289.08.json	0.000000	100	4.000461e+00	0.095500	true	0.63568750
409	ainf_export_1779178299.70.json	0.000000	100	4.000172e+00	0.176500	true	1.57310000
410	ainf_export_1779178310.47.json	0.000000	100	4.000146e+00	0.163900	true	0.63568750
411	ainf_export_1779178321.43.json	0.000000	100	4.000268e+00	0.232900	true	1.57310000
412	ainf_export_1779178332.44.json	0.000000	100	4.000497e+00	0.964000	true	1.57310000
413	ainf_export_1779178343.13.json	0.000000	100	4.000431e+00	0.996200	true	1.57310000
414	ainf_export_1779178353.85.json	0.000000	100	4.000772e+00	0.994900	false	1.00000000
415	ainf_export_1779178364.42.json	0.000000	100	4.001335e+00	0.994800	false	1.00000000
416	ainf_export_1779178375.10.json	0.000000	100	4.000545e+00	0.003400	true	0.63568750
417	ainf_export_1779178385.71.json	0.000000	100	4.000939e+00	0.005200	false	1.00000000
418	ainf_export_1779178396.54.json	0.000000	100	4.000852e+00	0.005100	false	1.00000000
419	ainf_export_1779178407.21.json	0.000000	100	4.001452e+00	0.000700	false	1.00000000
420	ainf_export_1779178417.90.json	0.000000	100	4.002404e+00	0.001800	false	1.00000000
421	ainf_export_1779178428.66.json	0.000000	100	4.001127e+00	0.000200	false	1.00000000
422	ainf_export_1779178439.57.json	0.000000	100	4.001886e+00	0.995500	true	1.57310000
423	ainf_export_1779178450.57.json	0.000000	100	4.002881e+00	0.995100	false	1.00000000
424	ainf_export_1779178461.39.json	0.000000	100	4.001445e+00	0.001700	true	0.63568750
425	ainf_export_1779178472.35.json	0.000000	100	4.000615e+00	0.998800	true	1.57310000
426	ainf_export_1779178482.91.json	0.000000	100	4.000243e+00	0.000700	true	0.63568750
427	ainf_export_1779178493.70.json	0.000000	100	4.000077e+00	0.994800	true	1.57310000
428	ainf_export_1779178504.51.json	0.000000	100	4.000149e+00	0.994800	false	1.00000000
429	ainf_export_1779178516.04.json	0.000000	100	4.000276e+00	0.994800	false	1.00000000
430	ainf_export_1779178526.89.json	0.000000	100	4.000516e+00	0.994800	false	1.00000000
431	ainf_export_1779178537.51.json	0.000000	100	4.000903e+00	0.003500	true	0.63568750
432	ainf_export_1779178548.13.json	0.000000	100	4.000782e+00	0.004200	false	1.00000000
433	ainf_export_1779178558.71.json	0.000000	100	4.000666e+00	0.004300	false	1.00000000
434	ainf_export_1779178569.49.json	0.000000	100	4.001189e+00	0.004300	false	1.00000000
435	ainf_export_1779178580.14.json	0.000000	100	4.000468e+00	0.997400	true	1.57310000
436	ainf_export_1779178590.88.json	0.000000	100	4.000917e+00	0.007500	true	0.63568750
437	ainf_export_1779178601.53.json	0.000000	100	4.000779e+00	0.012200	false	1.00000000
438	ainf_export_1779178612.81.json	0.000000	100	4.001420e+00	0.013200	false	1.00000000
439	ainf_export_1779178623.73.json	0.000000	100	4.000551e+00	0.994800	true	1.57310000
440	ainf_export_1779178634.53.json	0.000000	100	4.000219e+00	0.994900	false	1.00000000
441	ainf_export_1779178645.16.json	0.000000	100	4.000419e+00	0.994800	false	1.00000000
442	ainf_export_1779178655.83.json	0.000000	100	4.000345e+00	0.994800	false	1.00000000
443	ainf_export_1779178666.55.json	0.000000	100	4.000640e+00	0.995100	false	1.00000000
444	ainf_export_1779178677.24.json	0.000000	100	4.000550e+00	0.053800	true	0.63568750
445	ainf_export_1779178688.27.json	0.000000	100	4.000983e+00	0.995600	true	1.57310000
446	ainf_export_1779178699.37.json	0.000000	100	4.001737e+00	0.003000	true	0.63568750
447	ainf_export_1779178710.44.json	0.000000	100	4.001519e+00	0.998400	true	1.57310000
448	ainf_export_1779178721.10.json	0.000000	100	4.000683e+00	0.998900	false	1.00000000
449	ainf_export_1779178731.85.json	0.000000	100	4.000584e+00	0.999400	false	1.00000000
450	ainf_export_1779178742.51.json	0.000000	100	4.000477e+00	0.998800	false	1.00000000
451	ainf_export_1779178753.30.json	0.000000	100	4.000857e+00	0.999700	false	1.00000000
452	ainf_export_1779178764.35.json	0.000000	100	4.000724e+00	0.000800	true	0.63568750
453	ainf_export_1779178775.47.json	0.000000	100	4.000312e+00	0.001300	false	1.00000000
454	ainf_export_1779178786.23.json	0.000000	100	4.000133e+00	0.005000	false	1.00000000
455	ainf_export_1779178796.77.json	0.000000	100	4.000053e+00	0.004800	false	1.00000000
456	ainf_export_1779178807.54.json	0.000000	100	4.000045e+00	0.995600	true	1.57310000
457	ainf_export_1779178818.26.json	0.000000	100	4.000037e+00	0.995600	false	1.00000000
458	ainf_export_1779178829.13.json	0.000000	100	4.000031e+00	0.995200	false	1.00000000
459	ainf_export_1779178840.07.json	0.000000	100	4.000061e+00	0.996700	false	1.00000000
460	ainf_export_1779178850.93.json	0.000000	100	4.000117e+00	0.133500	true	0.63568750
461	ainf_export_1779178861.65.json	0.000000	100	4.000218e+00	0.863800	true	1.57310000
462	ainf_export_1779178872.48.json	0.000000	100	4.000407e+00	0.009800	true	0.63568750
463	ainf_export_1779178883.11.json	0.000000	100	4.000784e+00	0.348000	true	1.57310000
464	ainf_export_1779178893.77.json	0.000000	100	4.000297e+00	0.309600	true	0.63568750
465	ainf_export_1779178904.37.json	0.000000	100	4.000546e+00	0.295300	true	0.63568750
466	ainf_export_1779178914.92.json	0.000000	100	4.001015e+00	0.294300	false	1.00000000
467	ainf_export_1779178925.72.json	0.000000	100	4.000406e+00	0.375100	true	1.57310000
468	ainf_export_1779178937.33.json	0.000000	100	4.000186e+00	0.994800	true	1.57310000
469	ainf_export_1779178948.32.json	0.000000	100	4.000172e+00	0.997200	false	1.00000000
470	ainf_export_1779178959.15.json	0.000000	100	4.000073e+00	0.996900	false	1.00000000
471	ainf_export_1779178969.81.json	0.000000	100	4.000132e+00	0.004900	true	0.63568750
472	ainf_export_1779178980.41.json	0.000000	100	4.000243e+00	0.002600	false	1.00000000
473	ainf_export_1779178991.16.json	0.000000	100	4.000436e+00	0.998300	true	1.57310000
474	ainf_export_1779179001.81.json	0.000000	100	4.000203e+00	0.997200	false	1.00000000
475	ainf_export_1779179012.59.json	0.000000	100	4.000363e+00	0.997000	false	1.00000000
476	ainf_export_1779179023.53.json	0.000000	100	4.000328e+00	0.035800	true	0.63568750
477	ainf_export_1779179034.52.json	0.000000	100	4.000595e+00	0.016200	true	0.63568750
478	ainf_export_1779179045.48.json	0.000000	100	4.000252e+00	0.013500	false	1.00000000
479	ainf_export_1779179056.43.json	0.000000	100	4.000099e+00	0.006000	false	1.00000000
480	ainf_export_1779179067.12.json	0.000000	100	4.000084e+00	0.004400	false	1.00000000
481	ainf_export_1779179079.24.json	0.000000	100	4.000075e+00	0.997500	true	1.57310000
482	ainf_export_1779179091.28.json	0.000000	100	4.000066e+00	0.997500	false	1.00000000
483	ainf_export_1779179102.62.json	0.000000	100	4.000121e+00	0.999500	false	1.00000000
484	ainf_export_1779179113.81.json	0.000000	100	4.000223e+00	0.999600	false	1.00000000
485	ainf_export_1779179124.86.json	0.000000	100	4.000403e+00	0.999200	false	1.00000000
486	ainf_export_1779179135.92.json	0.000000	100	4.000348e+00	0.998600	false	1.00000000
487	ainf_export_1779179146.98.json	0.000000	100	4.000139e+00	0.997600	false	1.00000000
488	ainf_export_1779179158.10.json	0.000000	100	4.000052e+00	0.996500	false	1.00000000
489	ainf_export_1779179169.66.json	0.000000	100	4.000102e+00	0.996400	false	1.00000000
490	ainf_export_1779179182.05.json	0.000000	100	4.000192e+00	0.996500	false	1.00000000
491	ainf_export_1779179193.26.json	0.000000	100	4.000361e+00	0.006700	true	0.63568750
492	ainf_export_1779179204.01.json	0.000000	100	4.000679e+00	0.994900	true	1.57310000
493	ainf_export_1779179214.92.json	0.000000	100	4.001200e+00	0.996600	false	1.00000000
494	ainf_export_1779179225.81.json	0.000000	100	4.000525e+00	0.996400	false	1.00000000
495	ainf_export_1779179236.74.json	0.000000	100	4.000218e+00	0.995900	false	1.00000000
496	ainf_export_1779179247.51.json	0.000000	100	4.000195e+00	0.005100	true	0.63568750
497	ainf_export_1779179258.48.json	0.000000	100	4.000349e+00	0.005100	false	1.00000000
498	ainf_export_1779179269.34.json	0.000000	100	4.000649e+00	0.003300	false	1.00000000
499	ainf_export_1779179280.14.json	0.000000	100	4.001238e+00	0.003500	false	1.00000000
500	ainf_export_1779179291.14.json	0.000000	100	4.002161e+00	0.004100	false	1.00000000
501	ainf_export_1779179301.90.json	0.000000	100	4.001060e+00	0.004600	false	1.00000000
502	ainf_export_1779179312.71.json	0.000000	100	4.001759e+00	0.999000	true	1.57310000
503	ainf_export_1779179323.46.json	0.000000	100	4.001555e+00	0.999400	false	1.00000000
504	ainf_export_1779179334.44.json	0.000000	100	4.001371e+00	0.003500	true	0.63568750
505	ainf_export_1779179345.32.json	0.000000	100	4.002227e+00	0.998300	true	1.57310000
506	ainf_export_1779179356.23.json	0.000000	100	4.003074e+00	0.999000	false	1.00000000
507	ainf_export_1779179367.01.json	0.000000	100	4.001780e+00	0.999900	false	1.00000000
508	ainf_export_1779179377.95.json	0.000000	100	4.000744e+00	0.001400	true	0.63568750
509	ainf_export_1779179388.88.json	0.000000	100	4.000308e+00	0.999200	true	1.57310000
510	ainf_export_1779179400.02.json	0.000000	100	4.000124e+00	0.004000	true	0.63568750
511	ainf_export_1779179410.95.json	0.000000	100	4.000231e+00	0.003700	false	1.00000000
512	ainf_export_1779179421.66.json	0.000000	100	4.000417e+00	0.004600	false	1.00000000
513	ainf_export_1779179432.29.json	0.000000	100	4.000754e+00	0.005100	false	1.00000000
514	ainf_export_1779179443.13.json	0.000000	100	4.001378e+00	0.004200	false	1.00000000
515	ainf_export_1779179453.86.json	0.000000	100	4.000585e+00	0.004300	false	1.00000000
516	ainf_export_1779179465.14.json	0.000000	100	4.000233e+00	0.995100	true	1.57310000
517	ainf_export_1779179476.56.json	0.000000	100	4.000110e+00	0.007900	true	0.63568750
518	ainf_export_1779179487.43.json	0.000000	100	4.000196e+00	0.291000	true	1.57310000
519	ainf_export_1779179498.13.json	0.000000	100	4.000352e+00	0.039200	true	0.63568750
520	ainf_export_1779179508.88.json	0.000000	100	4.000617e+00	0.054700	true	1.57310000
521	ainf_export_1779179520.04.json	0.000000	100	4.000532e+00	0.058400	false	1.00000000
522	ainf_export_1779179531.26.json	0.000000	100	4.000947e+00	0.015300	true	0.63568750
523	ainf_export_1779179542.01.json	0.000000	100	4.001608e+00	0.995300	true	1.57310000
524	ainf_export_1779179552.63.json	0.000000	100	4.000656e+00	0.004400	true	0.63568750
525	ainf_export_1779179563.45.json	0.000000	100	4.000273e+00	0.001600	false	1.00000000
526	ainf_export_1779179574.27.json	0.000000	100	4.000113e+00	0.000300	false	1.00000000
527	ainf_export_1779179585.53.json	0.000000	100	4.000219e+00	0.994900	true	1.57310000
528	ainf_export_1779179596.72.json	0.000000	100	4.000399e+00	0.234100	true	0.63568750
529	ainf_export_1779179607.45.json	0.000000	100	4.000339e+00	0.125600	true	0.63568750
530	ainf_export_1779179618.14.json	0.000000	100	4.000643e+00	0.366300	true	1.57310000
531	ainf_export_1779179628.83.json	0.000000	100	4.001118e+00	0.996900	true	1.57310000
532	ainf_export_1779179639.42.json	0.000000	100	4.000498e+00	0.997100	false	1.00000000
533	ainf_export_1779179650.10.json	0.000000	100	4.000207e+00	0.997000	false	1.00000000
534	ainf_export_1779179661.38.json	0.000000	100	4.000083e+00	0.996300	false	1.00000000
535	ainf_export_1779179672.17.json	0.000000	100	4.000068e+00	0.995500	false	1.00000000
536	ainf_export_1779179682.94.json	0.000000	100	4.000135e+00	0.995800	false	1.00000000
537	ainf_export_1779179693.55.json	0.000000	100	4.000277e+00	0.994900	false	1.00000000
538	ainf_export_1779179704.23.json	0.000000	100	4.000526e+00	0.002800	true	0.63568750
539	ainf_export_1779179715.02.json	0.000000	100	4.000990e+00	0.005100	false	1.00000000
540	ainf_export_1779179725.72.json	0.000000	100	4.000399e+00	0.003300	false	1.00000000
541	ainf_export_1779179736.43.json	0.000000	100	4.000744e+00	0.004400	false	1.00000000
542	ainf_export_1779179747.22.json	0.000000	100	4.000639e+00	0.996400	true	1.57310000
543	ainf_export_1779179758.03.json	0.000000	100	4.001177e+00	0.000500	true	0.63568750
544	ainf_export_1779179768.93.json	0.000000	100	4.001077e+00	0.005100	false	1.00000000
545	ainf_export_1779179779.76.json	0.000000	100	4.001786e+00	0.004800	false	1.00000000
546	ainf_export_1779179790.46.json	0.000000	100	4.002738e+00	0.995000	true	1.57310000
547	ainf_export_1779179801.26.json	0.000000	100	4.001337e+00	0.001100	true	0.63568750
548	ainf_export_1779179811.91.json	0.000000	100	4.000531e+00	0.996500	true	1.57310000
549	ainf_export_1779179822.61.json	0.000000	100	4.000447e+00	0.995500	false	1.00000000
550	ainf_export_1779179833.64.json	0.000000	100	4.000855e+00	0.996100	false	1.00000000
551	ainf_export_1779179844.31.json	0.000000	100	4.001520e+00	0.003600	true	0.63568750
552	ainf_export_1779179854.97.json	0.000000	100	4.000611e+00	0.003900	false	1.00000000
553	ainf_export_1779179865.73.json	0.000000	100	4.001116e+00	0.000900	false	1.00000000
554	ainf_export_1779179876.46.json	0.000000	100	4.001947e+00	0.998800	true	1.57310000
555	ainf_export_1779179887.22.json	0.000000	100	4.001733e+00	0.999600	false	1.00000000
556	ainf_export_1779179897.90.json	0.000000	100	4.001521e+00	0.995900	false	1.00000000
557	ainf_export_1779179908.47.json	0.000000	100	4.002503e+00	0.995800	false	1.00000000
558	ainf_export_1779179919.62.json	0.000000	100	4.002287e+00	0.997600	false	1.00000000
559	ainf_export_1779179930.56.json	0.000000	100	4.000980e+00	0.004300	true	0.63568750
560	ainf_export_1779179941.46.json	0.000000	100	4.000384e+00	0.002500	false	1.00000000
561	ainf_export_1779179952.53.json	0.000000	100	4.000148e+00	0.994900	true	1.57310000
562	ainf_export_1779179963.27.json	0.000000	100	4.000128e+00	0.995500	false	1.00000000
563	ainf_export_1779179973.95.json	0.000000	100	4.000231e+00	0.994900	false	1.00000000
564	ainf_export_1779179984.66.json	0.000000	100	4.000424e+00	0.996100	false	1.00000000
565	ainf_export_1779179995.56.json	0.000000	100	4.000360e+00	0.998200	false	1.00000000
566	ainf_export_1779180006.34.json	0.000000	100	4.000700e+00	0.998700	false	1.00000000
567	ainf_export_1779180017.03.json	0.000000	100	4.000584e+00	0.999500	false	1.00000000
568	ainf_export_1779180027.61.json	0.000000	100	4.001008e+00	0.996700	false	1.00000000
569	ainf_export_1779180038.54.json	0.000000	100	4.000878e+00	0.092100	true	0.63568750
570	ainf_export_1779180049.55.json	0.000000	100	4.001551e+00	0.106500	true	1.57310000
571	ainf_export_1779180060.09.json	0.000000	100	4.001405e+00	0.160500	true	1.57310000
572	ainf_export_1779180070.74.json	0.000000	100	4.000582e+00	0.393300	true	1.57310000
573	ainf_export_1779180081.26.json	0.000000	100	4.000225e+00	0.409900	true	1.57310000
574	ainf_export_1779180091.90.json	0.000000	100	4.000100e+00	0.365900	true	0.63568750
575	ainf_export_1779180102.55.json	0.000000	100	4.000088e+00	0.400200	true	1.57310000
576	ainf_export_1779180113.41.json	0.000000	100	4.000078e+00	0.400400	false	1.00000000
577	ainf_export_1779180124.35.json	0.000000	100	4.000144e+00	0.348700	true	0.63568750
578	ainf_export_1779180135.11.json	0.000000	100	4.000271e+00	0.997000	true	1.57310000
579	ainf_export_1779180145.62.json	0.000000	100	4.000235e+00	0.000200	true	0.63568750
580	ainf_export_1779180156.15.json	0.000000	100	4.000454e+00	0.995000	true	1.57310000
581	ainf_export_1779180166.92.json	0.000000	100	4.000893e+00	0.995200	false	1.00000000
582	ainf_export_1779180177.90.json	0.000000	100	4.000779e+00	0.999000	false	1.00000000
583	ainf_export_1779180188.90.json	0.000000	100	4.000677e+00	0.000800	true	0.63568750
584	ainf_export_1779180199.66.json	0.000000	100	4.000606e+00	0.002500	false	1.00000000
585	ainf_export_1779180210.35.json	0.000000	100	4.000242e+00	0.996200	true	1.57310000
586	ainf_export_1779180221.20.json	0.000000	100	4.000471e+00	0.995900	false	1.00000000
587	ainf_export_1779180231.96.json	0.000000	100	4.000875e+00	0.995900	false	1.00000000
588	ainf_export_1779180242.81.json	0.000000	100	4.000748e+00	0.038500	true	0.63568750
589	ainf_export_1779180253.65.json	0.000000	100	4.000628e+00	0.995300	true	1.57310000
590	ainf_export_1779180264.38.json	0.000000	100	4.001218e+00	0.998300	false	1.00000000
591	ainf_export_1779180275.10.json	0.000000	100	4.000957e+00	0.997800	false	1.00000000
592	ainf_export_1779180286.19.json	0.000000	100	4.000827e+00	0.062600	true	0.63568750
593	ainf_export_1779180296.98.json	0.000000	100	4.000727e+00	0.994900	true	1.57310000
594	ainf_export_1779180307.79.json	0.000000	100	4.001236e+00	0.009100	true	0.63568750
595	ainf_export_1779180318.80.json	0.000000	100	4.001065e+00	0.999300	true	1.57310000
596	ainf_export_1779180329.57.json	0.000000	100	4.000443e+00	0.956000	true	0.63568750
597	ainf_export_1779180340.36.json	0.000000	100	4.000758e+00	0.063200	true	0.63568750
598	ainf_export_1779180351.09.json	0.000000	100	4.001269e+00	0.065100	false	1.00000000
599	ainf_export_1779180361.80.json	0.000000	100	4.000545e+00	0.071400	false	1.00000000
600	ainf_export_1779180372.70.json	0.000000	100	4.000224e+00	0.014600	true	0.63568750
601	ainf_export_1779180383.52.json	0.000000	100	4.000094e+00	0.998100	true	1.57310000
602	ainf_export_1779180394.22.json	0.000000	100	4.000177e+00	0.995600	false	1.00000000
603	ainf_export_1779180405.34.json	0.000000	100	4.000350e+00	0.995500	false	1.00000000
604	ainf_export_1779180416.32.json	0.000000	100	4.000281e+00	0.995200	false	1.00000000
605	ainf_export_1779180426.89.json	0.000000	100	4.000230e+00	0.999000	false	1.00000000
606	ainf_export_1779180437.73.json	0.000000	100	4.000196e+00	1.000000	false	1.00000000
607	ainf_export_1779180448.31.json	0.000000	100	4.000358e+00	0.998500	false	1.00000000
608	ainf_export_1779180459.25.json	0.000000	100	4.000672e+00	0.000900	true	0.63568750
609	ainf_export_1779180470.37.json	0.000000	100	4.000259e+00	0.001400	false	1.00000000
610	ainf_export_1779180481.26.json	0.000000	100	4.000103e+00	0.995800	true	1.57310000
